bare_word	source_type_id	source_id	permanent_id
колоколообразный	2	52870	126986
колонизаторский	2	52877	653626
колонизационный	2	52878	436676
колонистский	2	52879	878930
колонковый	2	52882	171951
колоночный	2	52883	225525
колосовидный	2	52884	837599
колосовой	2	52885	589164
колумбийский	2	52899	587920
кольчужный	2	52905	464581
комбайновый	2	52919	665881
комбайностроительный	2	52921	521915
комбикормовый	2	52936	471109
комбинаторский	2	52938	612673
комбинатский	2	52939	304377
комиссионерский	2	52949	866130
комментаторский	2	52955	481049
комплексонный	2	52989	128822
комплектовочный	2	53000	289123
компонентный	2	53009	906743
компоновочный	2	53010	792298
кондукторский	2	53024	106648
конопляный	2	53026	194550
копаловый	2	53044	247467
коронационный	2	53083	586823
корпусный	2	53086	441417
коррумпированный	2	53094	594119
кортежный	2	53096	267450
неприкасаемый	2	53101	690569
перекошенный	2	53102	642388
скошенный	2	53103	379190
косорукий	2	53104	162432
костровой	2	53106	705378
котлетный	2	53111	888922
коттеджный	2	53114	994609
кошельковый	2	53117	237698
крабовый	2	53123	986349
краковский	2	53124	718491
крановой	2	53125	486379
крейсерский	2	53140	638008
креплёный	2	53152	613221
трефовый	2	53163	543982
рабоче-крестьянский	2	53164	256000
кривенький	2	53167	128986
антикризисный	2	53171	398718
кристаллизованный	2	53180	730820
критский	2	53182	515156
критичный	2	53185	864843
крокодилий	2	53190	663561
кружной	2	53197	710118
кружковой	2	53203	186320
кружковый	2	53204	760157
крупяной	2	53207	261636
укрупнённый	2	53209	973511
закрученный	2	53216	711964
клёвый	2	53221	494830
нехилый	2	53222	762934
крыловидный	2	53223	615206
крыльчатый	2	53225	343665
вскрытый	2	53231	735235
перекрытый	2	53232	738218
покрытый	2	53233	650308
крючковый	2	53235	488061
кувшинный	2	53243	647526
кукушечий	2	53252	298328
кулачный	2	53254	850886
курячий	2	53273	776217
курятный	2	53274	347926
курицын	2	53298	782543
укушенный	2	53312	729761
откушенный	2	53313	471613
перекушенный	2	53314	160604
вкушаемый	2	53317	456915
выкушанный	2	53318	447876
закушенный	2	53319	903917
надкушенный	2	53320	190700
прикушенный	2	53321	532324
прокушенный	2	53322	530037
скушанный	2	53323	856949
кусательный	2	53340	992960
кустовой	2	53342	288703
кучевой	2	53346	726385
кучный	2	53347	545497
лавовый	2	53350	384574
лавочный	2	53351	365460
ландышевый	2	53368	665768
лапотный	2	53371	392780
ласкательный	2	53375	465379
приласкавший	2	53376	652802
южноамериканский	2	53383	790102
лебяжий	2	53390	567198
заледеневший	2	53405	401885
леденцовый	2	53406	236789
лекарский	2	53417	237225
лекционный	2	53423	154053
лекторский	2	53424	505310
ленточный	2	53429	336894
леопардовый	2	53431	110515
лесоводственный	2	53435	368504
лесовой	2	53438	902577
лесозаготовительный	2	53439	285089
лесоинженерный	2	53441	978542
лесообрабатывающий	2	53444	207849
лесостепной	2	53449	790686
лесотехнический	2	53450	137824
лесохимический	2	53452	447970
леченный	2	53458	883138
лидерский	2	53468	585378
лимитированный	2	53476	988603
липецкий	2	53484	702280
лирный	2	53487	763532
лисиный	2	53488	962712
лисичий	2	53497	136551
лиходейный	2	53515	250741
лиходейский	2	53516	216464
лишайниковый	2	53522	766594
лишайный	2	53523	509973
лобковый	2	53524	464929
подлокотный	2	53533	173001
луковичный	2	53587	845424
надлунный	2	53590	374969
лучеобразный	2	53594	865650
лычный	2	53599	199471
людоедский	2	53606	425942
лягушечий	2	53612	483443
магниевый	2	53624	921301
магнитогорский	2	53627	705687
мажоритарный	2	53632	671973
мазохистский	2	53662	819682
майонезный	2	53664	253132
майорский	2	53665	773630
малинный	2	53666	624749
марионеточный	2	53686	924697
марочный	2	53688	224373
мармеладный	2	53690	418297
маскарадный	2	53696	719904
массный	2	53706	842926
масштабируемый	2	53710	111996
матричный	2	53719	683925
махачкалинский	2	53733	124730
мачтовый	2	53737	805703
медянистый	2	53744	494685
межевой	2	53747	447055
мелованный	2	53751	738351
мелодический	2	53754	367838
измеренный	2	53772	961968
размерный	2	53773	120876
одномерный	2	53774	619788
примерочный	2	53775	373621
мерзостный	2	53786	978810
мерзопакостный	2	53787	105476
механичный	2	53805	213073
мешальный	2	53815	317954
мешочный	2	53823	115303
